TITLE=TimePlot 
variables = t Y_OH P T 
0.000437676	4.73589e-05	329429	1577.21
0.000438942	5.13414e-05	330764	1583.17
0.000440161	5.56694e-05	332175	1589.47
0.000441334	6.03819e-05	333667	1596.12
0.000442463	6.55261e-05	335246	1603.15
0.00044355	7.11587e-05	336916	1610.58
0.000444596	7.73485e-05	338686	1618.45
0.000445603	8.41797e-05	340561	1626.78
0.000446573	9.17561e-05	342551	1635.6
0.000447506	0.000100207	344665	1644.97
0.000448403	0.000109695	346914	1654.93
0.000449267	0.000120428	349312	1665.54
0.000450096	0.000132671	351876	1676.87
0.000450894	0.000146776	354533	1688.6
0.000451636	0.000162638	357241	1700.55
0.000452314	0.000180251	359984	1712.64
0.000452932	0.000199774	362755	1724.84
0.000453493	0.000221414	365547	1737.12
0.000454003	0.000245406	368354	1749.47
0.000454465	0.000272006	371172	1761.84
0.000454885	0.000301494	373994	1774.24
0.000455265	0.000334172	376818	1786.63
0.00045561	0.000370367	379640	1799
0.000455923	0.000410429	382436	1811.26
0.000456206	0.00045439	384803	1821.63
0.000456425	0.000495269	387185	1832.06
0.000456629	0.000540111	389544	1842.38
0.000456817	0.000588504	391785	1852.18
0.000456983	0.000638441	393910	1861.47
0.000457131	0.00068968	395929	1870.3
0.000457263	0.000742117	397851	1878.69
0.000457381	0.000795662	399682	1886.69
0.000457488	0.000850225	401431	1894.33
0.000457585	0.000905721	403102	1901.62
0.000457674	0.000962066	404701	1908.6
0.000457756	0.00101918	406232	1915.28
0.000457831	0.00107699	407700	1921.68
0.0004579	0.00113541	409109	1927.83
0.000457965	0.00119439	410462	1933.73
0.000458025	0.00125384	411763	1939.39
0.000458081	0.00131372	413013	1944.84
0.000458133	0.00137395	414216	1950.08
0.000458183	0.00143448	415374	1955.13
0.000458229	0.00149526	416489	1959.99
0.000458273	0.00155623	417564	1964.67
0.000458315	0.00161734	418600	1969.18
0.000458354	0.00167854	419599	1973.53
0.000458391	0.0017398	420563	1977.73
0.000458427	0.00180107	421493	1981.78
0.000458461	0.0018623	422390	1985.69
0.000458494	0.00192345	423257	1989.46
0.000458525	0.0019845	424093	1993.1
0.000458555	0.0020454	424901	1996.62
0.000458584	0.00210612	425682	2000.02
0.000458611	0.00216663	426436	2003.3
0.000458638	0.0022269	427226	2006.74
0.000458666	0.002292	428046	2010.31
0.000458695	0.00236184	428890	2013.99
0.000458724	0.00243628	429753	2017.75
0.000458755	0.00251516	430629	2021.57
0.000458786	0.00259829	431512	2025.42
0.000458817	0.0026854	432397	2029.28
0.000458849	0.00277623	433278	2033.12
0.000458881	0.00287043	434151	2036.93
0.000458914	0.00296764	435009	2040.68
0.000458946	0.00306743	435833	2044.28
0.000458978	0.00316731	436602	2047.64
0.000459008	0.00326455	437320	2050.79
0.000459037	0.00335906	437992	2053.73
0.000459064	0.00345085	438620	2056.49
0.000459091	0.00353995	439208	2059.07
0.000459117	0.00362639	439759	2061.49
0.000459142	0.00371018	440275	2063.76
0.000459166	0.00379138	440760	2065.9
0.000459189	0.00387001	441214	2067.91
0.000459212	0.00394611	441642	2069.79
0.000459234	0.00401975	442043	2071.57
0.000459255	0.00409095	442421	2073.25
0.000459276	0.00415978	442776	2074.83
0.000459297	0.00422629	443112	2076.32
0.000459316	0.00429053	443427	2077.73
0.000459336	0.00435255	443726	2079.06
0.000459355	0.00441242	444007	2080.32
0.000459374	0.00447019	444274	2081.52
0.000459392	0.00452592	444526	2082.65
0.00045941	0.00457966	444764	2083.73
0.000459428	0.00463149	444990	2084.75
0.000459445	0.00468146	445205	2085.72
0.000459463	0.00472961	445409	2086.65
0.000459479	0.00477603	445603	2087.53
0.000459496	0.00482075	445787	2088.38
0.000459513	0.00486385	445969	2089.21
0.000459529	0.00490669	446146	2090.03
0.000459546	0.00494913	446320	2090.83
0.000459564	0.00499104	446490	2091.61
0.000459581	0.0050323	446656	2092.38
0.000459599	0.0050728	446817	2093.13
0.000459617	0.00511246	446973	2093.87
0.000459635	0.00515119	447126	2094.58
0.000459653	0.00518895	447274	2095.28
0.000459671	0.00522567	447417	2095.96
0.000459689	0.00526133	447557	2096.62
0.000459708	0.00529589	447692	2097.27
0.000459726	0.00532933	447824	2097.9
0.000459745	0.00536164	447952	2098.52
0.000459764	0.00539284	448076	2099.12
0.000459782	0.00542291	448197	2099.7
0.000459801	0.00545188	448314	2100.28
0.00045982	0.00547977	448429	2100.84
0.000459838	0.0055066	448541	2101.39
0.000459857	0.00553234	448649	2101.92
0.000459875	0.00555692	448754	2102.44
0.000459894	0.00558041	448857	2102.95
0.000459912	0.00560287	448957	2103.45
0.00045993	0.00562436	449054	2103.94
0.000459948	0.00564495	449149	2104.41
0.000459966	0.00566468	449243	2104.88
0.000459984	0.00568361	449334	2105.35
0.000460002	0.00570179	449424	2105.8
0.000460019	0.00571926	449512	2106.25
0.000460037	0.00573606	449599	2106.69
0.000460054	0.00575223	449690	2107.15
0.000460073	0.00576875	449784	2107.63
0.000460092	0.00578551	449882	2108.13
0.000460112	0.00580241	449982	2108.65
0.000460134	0.00581937	450085	2109.18
0.000460155	0.00583631	450191	2109.72
0.000460178	0.00585319	450299	2110.28
0.000460201	0.00586994	450409	2110.85
0.000460225	0.00588654	450521	2111.43
0.000460249	0.00590295	450635	2112.02
0.000460274	0.00591916	450751	2112.62
0.0004603	0.00593514	450868	2113.23
0.000460326	0.0059509	450987	2113.85
0.000460352	0.00596641	451107	2114.48
0.000460379	0.00598168	451229	2115.12
0.000460406	0.00599672	451352	2115.76
0.000460434	0.00601152	451476	2116.41
0.000460462	0.00602609	451601	2117.07
0.00046049	0.00604044	451728	2117.73
0.000460519	0.00605458	451855	2118.4
0.000460547	0.00606851	451984	2119.07
0.000460576	0.00608224	452113	2119.75
0.000460606	0.00609579	452243	2120.44
0.000460635	0.00610915	452374	2121.13
0.000460665	0.00612233	452506	2121.82
0.000460695	0.00613535	452692	2122.8
0.000460737	0.00615335	452930	2124.06
0.000460791	0.00617584	453220	2125.59
0.000460857	0.00620237	453561	2127.39
0.000460934	0.00623256	453953	2129.46
0.000461023	0.00626605	454396	2131.8
0.000461123	0.00630257	454890	2134.42
0.000461235	0.00634186	455437	2137.32
0.000461358	0.00638371	456038	2140.5
0.000461494	0.00642789	456694	2143.98
0.000461641	0.00647418	457407	2147.77
0.000461802	0.00652231	458179	2151.88
0.000461976	0.00657202	459013	2156.32
0.000462164	0.00662298	459910	2161.1
0.000462367	0.00667485	460874	2166.24
0.000462586	0.0067272	461907	2171.76
0.000462822	0.00677959	463013	2177.67
0.000463076	0.00683149	464193	2184
0.00046335	0.0068823	465451	2190.74
0.000463646	0.00693129	466776	2197.86
0.000463962	0.00697731	468089	2204.92
0.00046428	0.00701731	469392	2211.94
0.000464602	0.00705153	470685	2218.92
0.000464929	0.00708018	471970	2225.86
0.00046526	0.00710339	473248	2232.77
0.000465597	0.00712129	474518	2239.65
0.000465942	0.00713397	475783	2246.51
0.000466294	0.00714148	477042	2253.34
0.000466655	0.00714389	478295	2260.16
0.000467026	0.00714121	479543	2266.95
0.000467407	0.00713346	480786	2273.72
0.0004678	0.00712068	482023	2280.48
0.000468205	0.00710287	483255	2287.21
0.000468624	0.00708006	484481	2293.91
0.000469057	0.00705226	485700	2300.59
0.000469506	0.00701951	486912	2307.23
0.000469972	0.00698185	488116	2313.84
0.000470456	0.00693935	489312	2320.41
0.00047096	0.00689207	490498	2326.93
0.000471484	0.00684009	491674	2333.4
0.00047203	0.00678354	492838	2339.82
0.0004726	0.00672254	493990	2346.17
0.000473196	0.00665723	495129	2352.46
0.000473818	0.00658778	496250	2358.65
0.000474467	0.00651467	497347	2364.71
0.000475142	0.00643841	498417	2370.63
0.000475842	0.00635954	499457	2376.4
0.000476567	0.00627853	500467	2381.99
0.000477316	0.00619587	501443	2387.4
0.000478091	0.00611201	502386	2392.64
0.00047889	0.00602734	503296	2397.68
0.000479715	0.00594225	504171	2402.55
0.000480566	0.00585708	505014	2407.23
0.000481445	0.00577214	505823	2411.73
0.000482351	0.00568771	506600	2416.05
0.000483286	0.00560403	507345	2420.2
0.000484252	0.00552134	508059	2424.17
0.00048525	0.00543982	508742	2427.98
0.000486282	0.00535967	509396	2431.63
0.000487351	0.00528105	510022	2435.12
0.000488458	0.0052041	510620	2438.45
0.000489607	0.00512896	511190	2441.63
0.0004908	0.00505574	511734	2444.67
0.000492042	0.00498457	512252	2447.56
0.000493336	0.00491554	512746	2450.31
0.000494689	0.00484875	513214	2452.93
0.000496104	0.00478428	513659	2455.42
0.000497591	0.00472223	514081	2457.77
0.000499155	0.00466265	514479	2460
0.000500806	0.00460564	514856	2462.11
0.000502557	0.00455125	515210	2464.09
0.000504419	0.00449955	515542	2465.95
0.00050641	0.0044506	515853	2467.69
0.000508549	0.00440447	516142	2469.31
0.000510863	0.00436122	516410	2470.81
0.000513381	0.00432089	516654	2472.17
0.000516114	0.00428396	516872	2473.4
0.000519069	0.00425074	517064	2474.47
0.000522255	0.00422139	517230	2475.4
0.000525679	0.00419591	517370	2476.19
0.000529352	0.00417418	517486	2476.84
0.000533283	0.00415598	517580	2477.38
0.000537482	0.00414099	517655	2477.8
0.00054196	0.00412886	517713	2478.13
0.000546713	0.00411923	517756	2478.37
0.000551729	0.00411173	517787	2478.55
0.000556995	0.00410599	517808	2478.68
0.000562497	0.00410164	517822	2478.76
0.000568223	0.00409838	517830	2478.81
0.000574164	0.00409594	517833	2478.84
0.000580307	0.00409409	517834	2478.84
0.000586644	0.00409269	517832	2478.84
0.000593163	0.00409158	517828	2478.83
0.000599857	0.0040907	517823	2478.81
0.000606716	0.00408995	517818	2478.78
0.000613732	0.0040893	517811	2478.75
0.000620897	0.00408871	517805	2478.72
0.000628204	0.00408815	517797	2478.69
0.000635645	0.00408762	517790	2478.66
0.000643215	0.0040871	517783	2478.62
0.000650906	0.00408659	517775	2478.59
0.000658712	0.00408607	517767	2478.55
0.000666628	0.00408556	517759	2478.51
0.000674648	0.00408504	517751	2478.48
0.000682768	0.00408451	517743	2478.44
0.000690981	0.00408399	517735	2478.4
0.000699284	0.00408345	517726	2478.36
0.000707671	0.00408292	517718	2478.33
0.000716139	0.00408238	517709	2478.29
0.000724684	0.00408183	517701	2478.25
0.000733302	0.00408128	517692	2478.21
0.000741988	0.00408073	517684	2478.17
0.000750741	0.00408017	517675	2478.13
0.000759555	0.00407961	517666	2478.09
0.000768429	0.00407905	517658	2478.05
0.000777359	0.00407848	517649	2478.01
0.000786343	0.00407791	517640	2477.97
0.000795378	0.00407734	517631	2477.93
0.000804461	0.00407677	517622	2477.88
0.000813589	0.00407619	517613	2477.84
0.000822761	0.00407562	517604	2477.8
0.000831975	0.00407504	517595	2477.76
0.000841228	0.00407446	517586	2477.72
0.000850518	0.00407387	517577	2477.68
0.000859844	0.00407329	517568	2477.63
0.000869204	0.0040727	517559	2477.59
0.000878595	0.00407211	517549	2477.55
0.000888017	0.00407152	517540	2477.51
0.000897468	0.00407093	517531	2477.47
0.000906946	0.00407034	517522	2477.42
0.000916451	0.00406975	517513	2477.38
0.00092598	0.00406916	517503	2477.34
0.000935533	0.00406857	517494	2477.3
0.000945108	0.00406797	517485	2477.25
0.000954704	0.00406738	517476	2477.21
0.00096432	0.00406678	517466	2477.17
0.000973956	0.00406619	517457	2477.13
0.00098361	0.00406559	517448	2477.08
0.000993281	0.00406499	517439	2477.04
0.00100297	0.0040644	517429	2477
0.00101267	0.0040638	517420	2476.96
0.00102239	0.0040632	517411	2476.91
0.00103212	0.00406261	517401	2476.87
0.00104187	0.00406201	517392	2476.83
0.00105163	0.00406141	517383	2476.79
0.0010614	0.00406082	517373	2476.74
0.00107118	0.00406022	517364	2476.7
0.00108097	0.00405962	517355	2476.66
0.00109077	0.00405902	517346	2476.61
0.00110059	0.00405843	517336	2476.57
0.00111041	0.00405783	517327	2476.53
0.00112024	0.00405724	517318	2476.49
0.00113008	0.00405664	517308	2476.44
0.00113993	0.00405604	517299	2476.4
0.00114978	0.00405545	517290	2476.36
0.00115965	0.00405485	517281	2476.32
0.00116952	0.00405426	517271	2476.27
0.00117939	0.00405366	517262	2476.23
0.00118927	0.00405307	517253	2476.19
0.00119916	0.00405248	517244	2476.15
0.00120906	0.00405188	517234	2476.1
0.00121895	0.00405129	517225	2476.06
0.00122886	0.0040507	517216	2476.02
0.00123877	0.00405011	517207	2475.98
0.00124868	0.00404951	517197	2475.93
0.0012586	0.00404892	517188	2475.89
0.00126852	0.00404833	517179	2475.85
0.00127845	0.00404774	517170	2475.81
0.00128838	0.00404715	517161	2475.76
0.00129831	0.00404657	517151	2475.72
0.00130824	0.00404598	517142	2475.68
0.00131818	0.00404539	517133	2475.64
0.00132813	0.0040448	517124	2475.6
0.00133807	0.00404422	517115	2475.55
0.00134802	0.00404363	517106	2475.51
0.00135797	0.00404305	517096	2475.47
0.00136792	0.00404246	517087	2475.43
0.00137788	0.00404188	517078	2475.39
