    610.12057500    0.00004636
    510.90042000    0.01314227
    429.84541000    0.39623316
    360.24328500    3.15927481
    300.23482000   10.04559970
    250.86835000   16.62159726
    210.98191000   17.01766131
    178.80890500   14.90370127
    150.23987000   12.65275130
    125.48335500    8.25175284
    105.80415500    5.25168309
     89.28282000    3.73776243
     74.15680000    2.78372488
     60.54504500    1.85236590
     50.13302000    0.96400382
     42.76653000    0.63608971
     36.60276000    0.50424501
     30.96627500    0.40775006
     26.05343500    0.29518217
     21.88174500    0.23587134
     17.46081500    0.26956132
     15.0           0.0
