   425.00     3.68238E-14          
   422.76     3.20650E-02          
   420.52     9.53712E-02          
   418.30     2.06231E-01          
   416.10     3.84261E-01          
   413.90     6.50666E-01          
   411.71     1.02530E+00          
   409.54     1.52264E+00          
   407.38     2.14723E+00          
   405.23     2.88940E+00          
   403.09     3.72246E+00          
   400.96     4.60233E+00          
   398.84     5.47028E+00          
   396.74     6.25898E+00          
   394.64     6.90094E+00          
   392.56     7.33805E+00          
   390.49     7.53021E+00          
   388.43     7.46144E+00          
   386.38     7.14202E+00          
   384.34     6.60642E+00          
   382.31     5.90738E+00          
   380.29     5.10770E+00          
   378.28     4.27128E+00          
   376.28     3.45527E+00          
   374.30     2.70441E+00          
   372.32     2.04831E+00          
   370.36     1.50146E+00          
   368.40     1.06531E+00          
   366.46     7.31699E-01          
   364.52     4.86545E-01          
   362.60     3.13245E-01          
   360.68     1.95277E-01          
   358.78     1.17884E-01          
   356.88     6.89167E-02     
   355.00     3.90195E-02         
