260.15	0.09
238.55	0.24
218.75	0.49
200.6	0.98
183.95	1.82
168.7	2.72
154.7	3.7
141.85	4.42
130.1	4.86
119.3	5.17
109.4	5.31
100.33	5.61
91.98	6.05
84.35	6.56
77.35	7.14
70.93	7.36
65.045	7.24
59.645	6.56
54.695	5.37
50.155	4.2
45.99	3.02
42.175	2.15
38.675	1.57
35.465	1.19
32.52	1
29.82	0.88
27.345	0.84
25.075	0.78
22.995	0.72
21.085	0.63
19.335	0.49
17.73	0.38
16.26	0.29
14.915	0.17
13.675	0
