    12000.0	7.1251
     8150.0    79.3084 
     5650.0    11.6917
     4180.0     1.5478
     2675.0     0.0755
     1590.0     0.0089
      890.0     0.0104
      512.5     0.0104
      362.5     0.0148
      256.0     0.0281
      181.0     0.0237
      106.5     0.0710
       31.5     0.0843
       31.5       0.00


%Sand_02
