  321.8182    1.1420
  293.6364    3.8094
  265.4545    5.8611
  237.2727    9.3259
  209.0909   10.6289
  180.9091   13.3076
  152.7273   16.8973
  124.5455   15.9311
   96.3636   13.5731
   68.1818    8.9635
   40.0000    0.5601
