    90.00     3.13029E-15          
    89.14     3.56522E-02          
    88.29     1.94626E-01          
    87.45     6.87736E-01          
    86.61     1.86439E+00          
    85.78     4.08948E+00          
    84.96     7.43219E+00          
    84.15     1.13338E+01          
    83.35     1.46126E+01          
    82.55     1.60060E+01          
    81.77     1.49448E+01          
    80.98     1.19228E+01          
    80.21     8.14158E+00          
    79.44     4.76494E+00          
    78.69     2.39262E+00          
    77.93     1.03161E+00          
    77.19     3.82179E-01          
    76.45     1.21721E-01          
    75.72     3.33428E-02          
    75.00     7.85855E-03          
