    53.00     8.94044E-15          
    52.55     7.84496E-02          
    52.09     3.46789E-01          
    51.65     1.02115E+00          
    51.21     2.37380E+00          
    50.77     4.59473E+00          
    50.33     7.58287E+00          
    49.90     1.08059E+01          
    49.47     1.33973E+01          
    49.05     1.45219E+01          
    48.63     1.38077E+01          
    48.21     1.15436E+01          
    47.80     8.50052E+00          
    47.39     5.52089E+00          
    46.98     3.16579E+00          
    46.58     1.60406E+00          
    46.18     7.18640E-01          
    45.78     2.84833E-01          
    45.39     9.99192E-02          
    45.00     3.10351E-02          
